latitude,longitude,zone_code,hemisphere_NS,hemisphere_WE
51.55,-1.2333,EU-NEU,North,West
53.3667,-1.0667,EU-NEU,North,West
57.45,-1.7667,EU-NEU,North,West
53.2667,-4.3667,EU-NEU,North,West
50.7833,-0.6833,EU-NEU,North,West
53.5833,-2.4333,EU-NEU,North,West
56.0,-3.6,EU-NEU,North,West
53.4667,-3.0167,EU-NEU,North,West
52.9167,-4.1333,EU-NEU,North,West
50.6833,-4.7,EU-NEU,North,West
50.8167,-0.8667,EU-NEU,North,West
55.4167,-1.5667,EU-NEU,North,West
50.7333,-1.8833,EU-NEU,North,West
55.9167,-4.4833,EU-NEU,North,West
57.35,-6.4,EU-NEU,North,West
53.7833,-1.75,EU-NEU,North,West
50.5667,-4.2667,EU-NEU,North,West
51.7333,0.8833,EU-NEU,North,East
51.0333,-1.1167,EU-NEU,North,West
52.9667,0.6667,EU-NEU,North,East
50.7,-3.1333,EU-NEU,North,West
51.5,-0.7,EU-NEU,North,West
58.2,-6.75,EU-NEU,North,West
54.0833,-0.2,EU-NEU,North,West
53.8167,-2.2333,EU-NEU,North,West
50.6333,-1.3833,EU-NEU,North,West
51.6333,-3.8167,EU-NEU,North,West
50.3833,-3.5,EU-NEU,North,West
57.2333,-5.9,EU-NEU,North,West
50.6833,-2.3833,EU-NEU,North,West
51.3667,1.4167,EU-NEU,North,East
55.5833,-5.1667,EU-NEU,North,West
58.0167,-3.85,EU-NEU,North,West
54.5667,-0.9333,EU-NEU,North,West
53.1667,-3.0,EU-NEU,North,West
54.2667,-3.2,EU-NEU,North,West
55.7667,-6.3667,EU-NEU,North,West
60.4167,-0.75,EU-NEU,North,West
53.1833,-4.2333,EU-NEU,North,West
53.8167,-0.9167,EU-NEU,North,West
54.1833,-2.0833,EU-NEU,North,West
57.6667,-2.9667,EU-NEU,North,West
51.0,-4.4,EU-NEU,North,West
50.8333,-4.55,EU-NEU,North,West
50.6333,-3.3333,EU-NEU,North,West
50.15,-5.1167,EU-NEU,North,West
56.3167,-6.2333,EU-NEU,North,West
55.8833,-6.1333,EU-NEU,North,West
58.65,-3.3333,EU-NEU,North,West
57.7,-3.4833,EU-NEU,North,West
51.6167,0.8333,EU-NEU,North,East
55.8333,-2.0667,EU-NEU,North,West
60.4833,-1.0167,EU-NEU,North,West
58.85,-2.9167,EU-NEU,North,West
51.6833,-4.25,EU-NEU,North,West
53.7333,-0.1333,EU-NEU,North,West
50.7,-2.7167,EU-NEU,North,West
53.65,-0.6833,EU-NEU,North,West
58.75,-2.9667,EU-NEU,North,West
50.9,-0.5667,EU-NEU,North,West
52.9833,0.0,EU-NEU,North,East
49.9833,-5.1667,EU-NEU,North,West
57.6667,-1.9167,EU-NEU,North,West
54.9667,-5.0167,EU-NEU,North,West
52.65,1.75,EU-NEU,North,East
50.9333,0.7833,EU-NEU,North,East
55.4333,-5.6333,EU-NEU,North,West
56.8333,-5.1333,EU-NEU,North,West
57.05,-6.5,EU-NEU,North,West
51.5167,0.5667,EU-NEU,North,East
50.1167,-5.7,EU-NEU,North,West
57.1833,-6.2,EU-NEU,North,West
51.5,-3.2,EU-NEU,North,West
52.0833,-4.65,EU-NEU,North,West
52.1,-0.4,EU-NEU,North,West
52.45,1.7,EU-NEU,North,East
54.9833,-6.0,EU-NEU,North,West
55.5833,-5.4667,EU-NEU,North,West
53.4333,-2.3833,EU-NEU,North,West
57.4,-5.6,EU-NEU,North,West
54.9167,-3.5667,EU-NEU,North,West
56.95,-7.4667,EU-NEU,North,West
53.7167,-1.35,EU-NEU,North,West
50.5667,-2.45,EU-NEU,North,West
56.9,-1.2,EU-NEU,North,West
50.3167,-4.35,EU-NEU,North,West
57.0667,-7.2833,EU-NEU,North,West
52.9667,-3.0667,EU-NEU,North,West
52.2167,-4.3667,EU-NEU,North,West
56.2333,-2.65,EU-NEU,North,West
53.4167,-4.45,EU-NEU,North,West
60.3167,-1.2667,EU-NEU,North,West
53.2167,0.3167,EU-NEU,North,East
56.5833,-3.0,EU-NEU,North,West
56.0333,-3.5,EU-NEU,North,West
50.7333,-2.9,EU-NEU,North,West
51.6333,-2.6667,EU-NEU,North,West
50.8333,-0.7833,EU-NEU,North,West
50.6167,-2.5,EU-NEU,North,West
50.7167,-2.8167,EU-NEU,North,West
51.0,-4.4,EU-NEU,North,West
50.7333,-1.75,EU-NEU,North,West
55.2833,-6.1833,EU-NEU,North,West
57.3333,-6.0667,EU-NEU,North,West
51.8,1.15,EU-NEU,North,East
51.4333,-2.8333,EU-NEU,North,West
54.7,-5.8,EU-NEU,North,West
51.0,-4.4,EU-NEU,North,West
52.4167,-2.9167,EU-NEU,North,West
55.9,-4.4,EU-NEU,North,West
51.8333,-4.7,EU-NEU,North,West
55.95,-2.95,EU-NEU,North,West
50.6,-3.4333,EU-NEU,North,West
55.9167,-5.1333,EU-NEU,North,West
58.2667,-6.3167,EU-NEU,North,West
60.5333,-1.3667,EU-NEU,North,West
57.35,-1.9167,EU-NEU,North,West
53.3,-3.7333,EU-NEU,North,West
51.2,-4.0333,EU-NEU,North,West
51.3667,-2.8167,EU-NEU,North,West
53.2167,-3.0667,EU-NEU,North,West
53.2167,-3.0667,EU-NEU,North,West
50.1167,-5.1667,EU-NEU,North,West
51.8,-0.0333,EU-NEU,North,West
53.2833,-3.8333,EU-NEU,North,West
56.7167,-5.2333,EU-NEU,North,West
55.9333,-2.35,EU-NEU,North,West
57.1,-2.0667,EU-NEU,North,West
55.9333,-2.35,EU-NEU,North,West
51.5116571,-0.1240436,EU-NEU,North,West
52.4167,-1.55,EU-NEU,North,West
55.8333,-5.95,EU-NEU,North,West
56.4667,-5.7167,EU-NEU,North,West
56.2667,-2.6333,EU-NEU,North,West
55.9667,-3.2833,EU-NEU,North,West
50.9167,-1.9167,EU-NEU,North,West
55.4667,-1.5833,EU-NEU,North,West
51.6333,0.7833,EU-NEU,North,East
52.9167,-4.2333,EU-NEU,North,West
56.3667,-3.8333,EU-NEU,North,West
56.0833,-5.5667,EU-NEU,North,West
56.05,-3.5333,EU-NEU,North,West
52.9333,1.3,EU-NEU,North,East
54.2833,-0.8333,EU-NEU,North,West
58.6,-3.65,EU-NEU,North,West
56.2667,-5.6333,EU-NEU,North,West
58.25,-5.35,EU-NEU,North,West
58.2333,-5.3333,EU-NEU,North,West
60.7,-1.0167,EU-NEU,North,West
55.7833,-4.9,EU-NEU,North,West
55.7333,-4.9167,EU-NEU,North,West
53.2667,-1.6333,EU-NEU,North,West
55.0833,-6.05,EU-NEU,North,West
55.1333,-6.05,EU-NEU,North,West
51.55,0.1667,EU-NEU,North,East
56.0333,-3.35,EU-NEU,North,West
54.5333,-1.5667,EU-NEU,North,West
51.45,0.2167,EU-NEU,North,East
50.35,-3.5833,EU-NEU,North,West
58.9667,-2.85,EU-NEU,North,West
53.0167,-1.4,EU-NEU,North,West
50.8,0.05,EU-NEU,North,East
50.3667,-4.1833,EU-NEU,North,West
53.7,-1.6167,EU-NEU,North,West
53.3833,-2.95,EU-NEU,North,West
57.6,-4.45,EU-NEU,North,West
54.6333,-5.5333,EU-NEU,North,West
53.7333,-0.9833,EU-NEU,North,West
54.4167,-6.15,EU-NEU,North,West
53.3667,-4.2667,EU-NEU,North,West
56.0,-2.5167,EU-NEU,North,West
58.25,-3.4333,EU-NEU,North,West
52.3333,-1.2833,EU-NEU,North,West
56.5,-2.9667,EU-NEU,North,West
50.9167,0.9667,EU-NEU,North,East
55.95,-4.95,EU-NEU,North,West
55.2333,-6.45,EU-NEU,North,West
51.1667,-3.4333,EU-NEU,North,West
54.95,-1.65,EU-NEU,North,West
55.3833,-4.75,EU-NEU,North,West
57.4333,-6.5833,EU-NEU,North,West
52.2667,1.6167,EU-NEU,North,East
56.1333,-3.1167,EU-NEU,North,West
51.9333,0.6833,EU-NEU,North,East
56.2833,-5.65,EU-NEU,North,West
54.7833,-1.35,EU-NEU,North,West
50.7667,-0.8833,EU-NEU,North,West
50.7667,0.2833,EU-NEU,North,East
53.3,-2.9667,EU-NEU,North,West
53.4833,-2.3333,EU-NEU,North,West
55.95,-3.2,EU-NEU,North,West
59.15,-2.9333,EU-NEU,North,West
56.9,-6.1667,EU-NEU,North,West
57.85,-6.3667,EU-NEU,North,West
57.15,-6.1,EU-NEU,North,West
56.2,-2.8167,EU-NEU,North,West
50.9,-1.4833,EU-NEU,North,West
56.2833,-5.65,EU-NEU,North,West
53.6,-0.4333,EU-NEU,North,West
51.4833,0.1833,EU-NEU,North,East
58.4667,-4.2333,EU-NEU,North,West
60.5,-1.55,EU-NEU,North,West
57.65,-4.2833,EU-NEU,North,West
50.7,-3.5333,EU-NEU,North,West
50.5833,-3.4,EU-NEU,North,West
55.8667,-2.1,EU-NEU,North,West
55.75,-4.85,EU-NEU,North,West
54.1,-1.0667,EU-NEU,North,West
55.85,-6.0667,EU-NEU,North,West
51.65,-3.4333,EU-NEU,North,West
50.5667,-2.4667,EU-NEU,North,West
53.7,-1.2667,EU-NEU,North,West
51.7667,-4.3667,EU-NEU,North,West
57.65,-3.6,EU-NEU,North,West
57.7,-2.9,EU-NEU,North,West
56.6667,-4.4167,EU-NEU,North,West
56.3167,-6.3667,EU-NEU,North,West
50.7333,-1.1667,EU-NEU,North,West
55.9333,-3.0667,EU-NEU,North,West
51.9833,-4.9667,EU-NEU,North,West
56.5,-5.8,EU-NEU,North,West
54.1167,-0.1167,EU-NEU,North,West
54.0333,-0.95,EU-NEU,North,West
53.9167,-3.0,EU-NEU,North,West
53.6167,-0.6833,EU-NEU,North,West
54.1667,-2.9667,EU-NEU,North,West
50.15,-5.0667,EU-NEU,North,West
51.0833,1.15,EU-NEU,North,East
53.55,-3.05,EU-NEU,North,West
56.8167,-5.1167,EU-NEU,North,West
55.75,-3.6833,EU-NEU,North,West
57.5833,-4.1333,EU-NEU,North,West
57.6833,-2.0167,EU-NEU,North,West
51.65,-4.8667,EU-NEU,North,West
51.8333,1.2333,EU-NEU,North,East
56.15,-5.1667,EU-NEU,North,West
57.7,-5.6667,EU-NEU,North,West
56.8833,-6.1333,EU-NEU,North,West
57.6667,-2.3333,EU-NEU,North,West
56.1,-4.8167,EU-NEU,North,West
54.7833,-4.3667,EU-NEU,North,West
58.2167,-6.2333,EU-NEU,North,West
53.3333,-2.9,EU-NEU,North,West
53.3333,-2.9,EU-NEU,North,West
54.9333,-1.6167,EU-NEU,North,West
51.3833,0.55,EU-NEU,North,East
58.65,-3.15,EU-NEU,North,West
55.2333,-4.8667,EU-NEU,North,West
55.8333,-4.25,EU-NEU,North,West
53.9833,-2.85,EU-NEU,North,West
54.8,-5.95,EU-NEU,North,West
57.2167,-5.6333,EU-NEU,North,West
54.8667,-4.8333,EU-NEU,North,West
56.1167,-4.8167,EU-NEU,North,West
56.8333,-5.8167,EU-NEU,North,West
57.9833,-3.9667,EU-NEU,North,West
53.7167,-0.8667,EU-NEU,North,West
50.2333,-4.8,EU-NEU,North,West
56.8333,-2.2833,EU-NEU,North,West
55.95,-4.8333,EU-NEU,North,West
51.8167,-3.0667,EU-NEU,North,West
53.8833,-0.2,EU-NEU,North,West
53.6667,-0.3333,EU-NEU,North,West
58.9167,-3.2667,EU-NEU,North,West
56.0,-3.7167,EU-NEU,North,West
55.9667,-3.2167,EU-NEU,North,West
52.7667,0.6667,EU-NEU,North,East
51.9,1.1833,EU-NEU,North,East
51.55,0.8,EU-NEU,North,East
54.6333,-1.2333,EU-NEU,North,West
55.9333,-4.75,EU-NEU,North,West
52.5333,-0.6667,EU-NEU,North,West
57.4667,-7.2,EU-NEU,North,West
53.5333,-0.5,EU-NEU,North,West
54.6667,-5.6167,EU-NEU,North,West
53.5833,-0.7,EU-NEU,North,West
51.3333,0.7333,EU-NEU,North,East
59.8667,-1.2833,EU-NEU,North,West
50.1333,-5.5167,EU-NEU,North,West
60.6667,-1.0167,EU-NEU,North,West
50.1,-5.2,EU-NEU,North,West
51.6,0.0833,EU-NEU,North,East
58.5167,-3.5,EU-NEU,North,West
60.1333,-2.0333,EU-NEU,North,West
60.6167,-0.9333,EU-NEU,North,West
60.1,-1.3333,EU-NEU,North,West
51.6,-0.4833,EU-NEU,North,West
54.8833,-2.9,EU-NEU,North,West
54.6833,-1.2167,EU-NEU,North,West
59.0,-2.9667,EU-NEU,North,West
50.8333,-0.9833,EU-NEU,North,West
54.0333,-2.85,EU-NEU,North,West
54.9667,-1.5167,EU-NEU,North,West
53.7333,-0.1833,EU-NEU,North,West
56.0,-4.7333,EU-NEU,North,West
50.0833,-5.15,EU-NEU,North,West
58.1167,-3.65,EU-NEU,North,West
52.7,1.6833,EU-NEU,North,East
53.7167,-0.4333,EU-NEU,North,West
54.0833,-2.8,EU-NEU,North,West
53.5167,-3.05,EU-NEU,North,West
52.9333,-1.5,EU-NEU,North,West
58.9,-2.9,EU-NEU,North,West
55.6667,-1.8,EU-NEU,North,West
55.9833,-4.9333,EU-NEU,North,West
54.6333,-5.8167,EU-NEU,North,West
50.2333,-3.85,EU-NEU,North,West
57.7,-3.4333,EU-NEU,North,West
60.0,-1.2667,EU-NEU,North,West
57.6,-7.55,EU-NEU,North,West
56.0333,-3.3,EU-NEU,North,West
60.3333,-1.6667,EU-NEU,North,West
58.9167,-3.1833,EU-NEU,North,West
52.9333,1.3,EU-NEU,North,East
53.7333,-0.85,EU-NEU,North,West
54.9833,-1.4667,EU-NEU,North,West
53.65,-1.7833,EU-NEU,North,West
49.9167,-6.3167,EU-NEU,North,West
53.7333,-0.3167,EU-NEU,North,West
53.7833,-1.5333,EU-NEU,North,West
55.7167,-4.8833,EU-NEU,North,West
51.0667,1.0833,EU-NEU,North,East
51.2167,-4.1167,EU-NEU,North,West
53.6,-0.2167,EU-NEU,North,West
56.4333,-3.1667,EU-NEU,North,West
53.1833,0.3333,EU-NEU,North,East
51.05,-4.1667,EU-NEU,North,West
57.6667,-1.9167,EU-NEU,North,West
57.0333,-5.6833,EU-NEU,North,West
55.9,-4.8667,EU-NEU,North,West
50.3167,-4.95,EU-NEU,North,West
55.6,-4.6667,EU-NEU,North,West
54.8167,-5.7,EU-NEU,North,West
55.8,-6.25,EU-NEU,North,West
51.45,0.7,EU-NEU,North,East
51.4,0.8167,EU-NEU,North,East
54.7,-4.3667,EU-NEU,North,West
54.9833,-1.45,EU-NEU,North,West
58.6333,-3.0667,EU-NEU,North,West
56.8,-2.3333,EU-NEU,North,West
55.2,-3.4167,EU-NEU,North,West
56.0167,-5.9167,EU-NEU,North,West
57.4833,-7.2,EU-NEU,North,West
53.6,-0.7333,EU-NEU,North,West
53.8833,-1.9167,EU-NEU,North,West
58.5333,-3.1167,EU-NEU,North,West
51.3,0.2167,EU-NEU,North,East
55.8,-5.4667,EU-NEU,North,West
59.2333,-2.6,EU-NEU,North,West
50.7167,-1.5667,EU-NEU,North,West
56.7,-6.1,EU-NEU,North,West
55.9833,-4.85,EU-NEU,North,West
51.7333,-4.7,EU-NEU,North,West
54.0667,-6.0,EU-NEU,North,West
53.6167,-0.2667,EU-NEU,North,West
54.25,-5.6333,EU-NEU,North,West
55.2,-6.2667,EU-NEU,North,West
54.4,-5.7167,EU-NEU,North,West
50.6167,-2.1167,EU-NEU,North,West
56.0667,-3.7,EU-NEU,North,West
56.0667,-3.1667,EU-NEU,North,West
52.75,0.3833,EU-NEU,North,East
50.2833,-3.7667,EU-NEU,North,West
50.3333,-3.5667,EU-NEU,North,West
57.0,-6.2833,EU-NEU,North,West
58.45,-5.0333,EU-NEU,North,West
56.7,-4.9833,EU-NEU,North,West
54.8667,-3.7833,EU-NEU,North,West
54.4833,-5.5333,EU-NEU,North,West
54.8333,-4.05,EU-NEU,North,West
58.5333,-4.15,EU-NEU,North,West
57.4,-5.5833,EU-NEU,North,West
57.2667,-5.7167,EU-NEU,North,West
57.2667,-5.7333,EU-NEU,North,West
55.8667,-5.2167,EU-NEU,North,West
58.25,-5.0167,EU-NEU,North,West
50.3167,-4.95,EU-NEU,North,West
55.5333,-5.15,EU-NEU,North,West
50.0667,-5.7167,EU-NEU,North,West
50.8333,-0.9833,EU-NEU,North,West
56.2167,-2.95,EU-NEU,North,West
55.7833,-4.85,EU-NEU,North,West
58.2667,-3.3667,EU-NEU,North,West
52.1,0.8,EU-NEU,North,East
53.8,-1.5833,EU-NEU,North,West
51.55,0.6667,EU-NEU,North,East
55.95,-3.1667,EU-NEU,North,West
59.9667,-1.2667,EU-NEU,North,West
57.7667,-7.0167,EU-NEU,North,West
56.0333,-3.4833,EU-NEU,North,West
56.4833,-5.55,EU-NEU,North,West
51.7667,-5.1,EU-NEU,North,West
51.9167,1.2333,EU-NEU,North,East
51.2667,1.1667,EU-NEU,North,East
53.4167,-3.0,EU-NEU,North,West
53.6833,-3.55,EU-NEU,North,West
52.7333,-4.0833,EU-NEU,North,West
53.2833,-3.6333,EU-NEU,North,West
51.6667,-4.15,EU-NEU,North,West
51.65,-3.8833,EU-NEU,North,West
51.7667,-4.3833,EU-NEU,North,West
51.7833,-4.4,EU-NEU,North,West
56.3,-5.9,EU-NEU,North,West
56.0833,-4.85,EU-NEU,North,West
54.9833,-5.0333,EU-NEU,North,West
56.3333,-6.1833,EU-NEU,North,West
55.9333,-5.0667,EU-NEU,North,West
57.9667,-6.2667,EU-NEU,North,West
56.4,-5.05,EU-NEU,North,West
57.15,-7.3167,EU-NEU,North,West
57.4,-5.4833,EU-NEU,North,West
56.3833,-4.2833,EU-NEU,North,West
58.15,-5.25,EU-NEU,North,West
57.6,-7.1833,EU-NEU,North,West
55.7,-5.3,EU-NEU,North,West
58.1,-6.4833,EU-NEU,North,West
51.5,0.4833,EU-NEU,North,East
51.4333,0.6,EU-NEU,North,East
58.8,-3.2,EU-NEU,North,West
53.4667,-2.2,EU-NEU,North,West
50.35,-4.45,EU-NEU,North,West
57.7,-3.2833,EU-NEU,North,West
59.2,-2.7,EU-NEU,North,West
53.4,-1.4833,EU-NEU,North,West
55.75,-4.5333,EU-NEU,North,West
52.7,-1.6167,EU-NEU,North,West
50.6333,-2.2333,EU-NEU,North,West
50.6667,-2.2167,EU-NEU,North,West
51.1167,-3.4667,EU-NEU,North,West
50.3833,-4.75,EU-NEU,North,West
58.3,-3.2833,EU-NEU,North,West
51.7167,-2.5167,EU-NEU,North,West
50.7333,-2.9333,EU-NEU,North,West
51.2167,-3.8167,EU-NEU,North,West
51.2167,-3.8333,EU-NEU,North,West
50.7333,-2.05,EU-NEU,North,West
57.6667,-2.4833,EU-NEU,North,West
51.6333,-3.2333,EU-NEU,North,West
55.1833,-6.9667,EU-NEU,North,West
55.3333,-4.7833,EU-NEU,North,West
53.5,-2.2167,EU-NEU,North,West
53.4833,-2.3167,EU-NEU,North,West
50.8833,-1.4333,EU-NEU,North,West
60.15,-1.1167,EU-NEU,North,West
51.6833,0.7667,EU-NEU,North,East
51.6667,0.9,EU-NEU,North,East
57.85,-4.1333,EU-NEU,North,West
52.0,-0.3333,EU-NEU,North,West
50.2667,-4.7833,EU-NEU,North,West
60.6,-1.0667,EU-NEU,North,West
54.2833,-1.8,EU-NEU,North,West
54.5667,-1.15,EU-NEU,North,West
51.7167,-5.0333,EU-NEU,North,West
50.7167,-1.5833,EU-NEU,North,West
55.75,-4.95,EU-NEU,North,West
51.2,-3.4667,EU-NEU,North,West
51.7833,-2.1,EU-NEU,North,West
58.9167,-3.3167,EU-NEU,North,West
56.7,-2.45,EU-NEU,North,West
52.9333,-4.5333,EU-NEU,North,West
52.95,0.9667,EU-NEU,North,East
53.3,-3.2667,EU-NEU,North,West
50.0833,-5.55,EU-NEU,North,West
55.6,-5.6667,EU-NEU,North,West
50.0333,-5.2333,EU-NEU,North,West
50.1667,-5.05,EU-NEU,North,West
57.5833,-3.8833,EU-NEU,North,West
51.65,-3.8,EU-NEU,North,West
52.9333,-4.5,EU-NEU,North,West
55.7833,-4.4167,EU-NEU,North,West
58.45,-6.3333,EU-NEU,North,West
57.2667,-3.6333,EU-NEU,North,West
53.7,-0.3667,EU-NEU,North,West
54.6333,-2.1333,EU-NEU,North,West
55.1667,-1.5167,EU-NEU,North,West
54.2167,-5.9,EU-NEU,North,West
52.0333,-4.4667,EU-NEU,North,West
54.9667,-1.6,EU-NEU,North,West
55.9833,-3.1833,EU-NEU,North,West
50.7,-1.2833,EU-NEU,North,West
55.5,-1.6667,EU-NEU,North,West
50.3167,-4.0333,EU-NEU,North,West
50.7,-1.4,EU-NEU,North,West
51.7,-4.9333,EU-NEU,North,West
57.7167,-4.0,EU-NEU,North,West
52.7,-1.4333,EU-NEU,North,West
56.0667,-2.7167,EU-NEU,North,West
52.4333,1.7333,EU-NEU,North,East
53.7167,-0.5,EU-NEU,North,West
51.6167,-0.1667,EU-NEU,North,West
57.8833,-6.8667,EU-NEU,North,West
58.1,-6.4833,EU-NEU,North,West
56.0167,-3.4,EU-NEU,North,West
60.5833,-1.3333,EU-NEU,North,West
59.35,-2.4333,EU-NEU,North,West
55.0,-1.4667,EU-NEU,North,West
55.5667,-1.6667,EU-NEU,North,West
50.8,-3.9,EU-NEU,North,West
57.6,-7.15,EU-NEU,North,West
51.5,0.6667,EU-NEU,North,East
57.0,-7.4,EU-NEU,North,West
52.15,-2.1833,EU-NEU,North,West
52.6667,-1.9667,EU-NEU,North,West
56.4167,-5.4667,EU-NEU,North,West
58.0333,-5.4167,EU-NEU,North,West
55.9167,-4.45,EU-NEU,North,West
53.55,-2.1167,EU-NEU,North,West
52.1,1.5333,EU-NEU,North,East
59.0667,-2.8833,EU-NEU,North,West
57.6833,-7.1833,EU-NEU,North,West
52.4833,1.7333,EU-NEU,North,East
51.6333,0.6667,EU-NEU,North,East
59.3333,-2.8833,EU-NEU,North,West
50.35,-4.7167,EU-NEU,North,West
53.4167,-2.4167,EU-NEU,North,West
55.3667,-4.5,EU-NEU,North,West
50.8,0.0,EU-NEU,North,East
51.6833,-4.2667,EU-NEU,North,West
52.2167,-2.9,EU-NEU,North,West
51.6667,-4.9,EU-NEU,North,West
51.4333,-3.1667,EU-NEU,North,West
50.05,-5.6,EU-NEU,North,West
51.6333,-4.0833,EU-NEU,North,West
52.7333,-2.1167,EU-NEU,North,West
57.6667,-2.2667,EU-NEU,North,West
53.2667,-4.2167,EU-NEU,North,West
56.4,-3.4333,EU-NEU,North,West
57.5,-1.7833,EU-NEU,North,West
56.0667,-3.1833,EU-NEU,North,West
54.25,-0.7833,EU-NEU,North,West
59.3167,-3.0,EU-NEU,North,West
51.05,-2.7833,EU-NEU,North,West
56.2167,-2.7333,EU-NEU,North,West
57.3333,-5.65,EU-NEU,North,West
50.4,-4.1167,EU-NEU,North,West
53.6,-0.75,EU-NEU,North,West
56.55,-5.4333,EU-NEU,North,West
50.3333,-4.5333,EU-NEU,North,West
50.3167,-4.6167,EU-NEU,North,West
57.75,-5.6,EU-NEU,North,West
51.2,-3.4167,EU-NEU,North,West
56.55,-5.4,EU-NEU,North,West
55.85,-6.1167,EU-NEU,North,West
54.5833,-1.2333,EU-NEU,North,West
55.9833,-3.4167,EU-NEU,North,West
55.6333,-6.1833,EU-NEU,North,West
57.4,-1.8333,EU-NEU,North,West
50.6,-4.8167,EU-NEU,North,West
55.9333,-4.6833,EU-NEU,North,West
50.5833,-4.8167,EU-NEU,North,West
56.8333,-6.2333,EU-NEU,North,West
54.0667,-4.7333,EU-NEU,North,West
55.9667,-2.95,EU-NEU,North,West
53.3333,-2.9833,EU-NEU,North,West
51.6,-3.7833,EU-NEU,North,West
54.7667,-4.5833,EU-NEU,North,West
54.3833,-5.55,EU-NEU,North,West
55.8667,-5.3,EU-NEU,North,West
54.45,-5.45,EU-NEU,North,West
55.2167,-6.5333,EU-NEU,North,West
51.4667,-2.7167,EU-NEU,North,West
51.6167,-3.4,EU-NEU,North,West
52.9,-4.6333,EU-NEU,North,West
51.4833,-3.7,EU-NEU,North,West
51.9333,-5.1667,EU-NEU,North,West
50.0333,-5.6667,EU-NEU,North,West
50.0833,-5.3167,EU-NEU,North,West
52.9333,-4.1167,EU-NEU,North,West
50.05,-5.0667,EU-NEU,North,West
56.1,-4.85,EU-NEU,North,West
51.4833,-2.7667,EU-NEU,North,West
57.7,-2.8667,EU-NEU,North,West
50.2167,-4.9,EU-NEU,North,West
57.8333,-3.8167,EU-NEU,North,West
58.4833,-6.2167,EU-NEU,North,West
55.6667,-6.5,EU-NEU,North,West
57.2,-6.25,EU-NEU,North,West
54.85,-5.1167,EU-NEU,North,West
50.2667,-5.3,EU-NEU,North,West
50.1833,-4.9833,EU-NEU,North,West
58.5667,-3.9167,EU-NEU,North,West
57.6833,-2.6833,EU-NEU,North,West
55.1833,-6.7167,EU-NEU,North,West
51.7,-1.85,EU-NEU,North,West
53.3667,-3.0333,EU-NEU,North,West
53.75,-2.7167,EU-NEU,North,West
52.8833,-4.4167,EU-NEU,North,West
51.8167,-2.2833,EU-NEU,North,West
53.6333,-2.3167,EU-NEU,North,West
59.2667,-2.8667,EU-NEU,North,West
54.35,-3.4,EU-NEU,North,West
53.6667,-0.9333,EU-NEU,North,West
51.45,-0.9667,EU-NEU,North,West
58.55,-3.7833,EU-NEU,North,West
55.0667,-6.0167,EU-NEU,North,West
54.6,-1.05,EU-NEU,North,West
51.4667,-2.7833,EU-NEU,North,West
53.4333,-2.15,EU-NEU,North,West
52.55,1.5667,EU-NEU,North,East
53.2333,-3.0,EU-NEU,North,West
50.35,-5.0833,EU-NEU,North,West
55.8833,-4.4,EU-NEU,North,West
53.2333,-4.5167,EU-NEU,North,West
53.3,-3.75,EU-NEU,North,West
56.0167,-4.7667,EU-NEU,North,West
57.8833,-5.3833,EU-NEU,North,West
55.9167,-5.1333,EU-NEU,North,West
51.2833,1.3333,EU-NEU,North,East
50.3333,-3.55,EU-NEU,North,West
50.4,-4.5833,EU-NEU,North,West
54.4,-0.4833,EU-NEU,North,West
50.5333,-4.9,EU-NEU,North,West
53.3667,-3.0,EU-NEU,North,West
57.7,-2.1,EU-NEU,North,West
57.6,-4.1167,EU-NEU,North,West
56.0167,-4.8167,EU-NEU,North,West
53.6833,-2.25,EU-NEU,North,West
54.1,-6.2,EU-NEU,North,West
56.0333,-3.4333,EU-NEU,North,West
53.4333,-1.35,EU-NEU,North,West
55.8833,-5.15,EU-NEU,North,West
59.1333,-2.9667,EU-NEU,North,West
49.9833,-5.1833,EU-NEU,North,West
57.6333,-5.8167,EU-NEU,North,West
53.3333,-2.75,EU-NEU,North,West
50.7333,-1.1667,EU-NEU,North,West
55.9,-2.1333,EU-NEU,North,West
49.2,-2.2,EU-NEU,North,West
50.5667,-1.3,EU-NEU,North,West
57.6667,-1.9167,EU-NEU,North,West
51.8833,-5.2667,EU-NEU,North,West
50.6833,-1.1,EU-NEU,North,West
53.45,-2.7333,EU-NEU,North,West
50.1,-5.6833,EU-NEU,North,West
50.05,-5.1,EU-NEU,North,West
50.85,0.5667,EU-NEU,North,East
58.8333,-2.9667,EU-NEU,North,West
51.0167,0.9667,EU-NEU,North,East
50.15,-5.0167,EU-NEU,North,West
50.1167,-5.4667,EU-NEU,North,West
50.55,-4.8667,EU-NEU,North,West
56.2167,-2.7667,EU-NEU,North,West
55.4833,-4.5667,EU-NEU,North,West
50.3667,-4.65,EU-NEU,North,West
53.75,-3.05,EU-NEU,North,West
50.2333,-3.7833,EU-NEU,North,West
56.7,-5.7833,EU-NEU,North,West
53.4833,-2.2667,EU-NEU,North,West
53.7333,-0.2333,EU-NEU,North,West
55.6167,-4.8,EU-NEU,North,West
52.9333,1.1,EU-NEU,North,East
50.8167,-3.6667,EU-NEU,North,West
57.6833,-2.0333,EU-NEU,North,West
60.3,-1.65,EU-NEU,North,West
50.65,-1.15,EU-NEU,North,West
51.2667,1.35,EU-NEU,North,East
59.9833,-1.25,EU-NEU,North,West
